date,month,inflation_yoy_ma,inflation_yoy (food + home + oil + silver/gold),rentindex,rent,rent is based on https://www.apartmentguide.com/blog/apartment-guide-annual-rent-report/#national-trends applied to the rent index,minwage,us10y,mb,mb_per_capita,m1,m2,m3,us_population,us_gdp_per_capita,gdp,population,income,inflation,life,<-- Cost of Living US est.,nomadlist,remoteok,makebook,levelsio,coffee,copper,lumber,oil,gold,silver,home,food,bigmac,cpi,food_and_home,spx_live,spx,btc,eth,"_live vs non live is because sometimes GOOGLEFINANCE historical data goes #N/A and dies, so I cached it a bit_",nasdaq_live,nasdaq,tsla_live,tsla,dji,asia,china,singapore
1959-02-01,1959-02,,,#N/A,,,1.00,#N/A,"49,800,000,000",283,,,,176044000,,"528,600,000,000",,#N/A,,,,,,,,#N/A,#N/A,#N/A,3,35.31,0.92,"$19,109.21",,,29,,,55.41,#N/A,,,,,,,603.5,,,
1959-03-01,1959-03,,,#N/A,,,1.00,#N/A,"49,700,000,000",282,,,,176274000,,"528,600,000,000",,#N/A,,,,,,,,#N/A,#N/A,#N/A,2.97,35.31,0.92,"$19,109.21",,,28.97,,,55.44,#N/A,,,,,,,601.71,,,
1959-04-01,1959-04,,,#N/A,,,1.00,#N/A,"50,100,000,000",284,,,,176503000,,"528,600,000,000",,#N/A,,,,,,,,#N/A,#N/A,#N/A,2.97,35.31,0.92,"$19,109.21",,,28.98,,,57.59,#N/A,,,,,,,623.75,,,
1959-05-01,1959-05,,,#N/A,,,1.00,#N/A,"50,100,000,000",283,,,,176723000,,"528,600,000,000",,#N/A,,,,,,,,#N/A,#N/A,#N/A,2.97,35.31,0.92,"$19,193.21",,,29.04,,,58.68,#N/A,,,,,,,643.79,,,
1959-06-01,1959-06,,,#N/A,,,1.00,#N/A,"50,300,000,000",284,,,,176954000,,"528,600,000,000",,#N/A,,,,,,,,#N/A,#N/A,#N/A,2.97,35.31,0.92,"$19,193.21",,,29.11,,,58.47,#N/A,,,,,,,643.6,,,
1959-07-01,1959-07,,,#N/A,,,1.00,#N/A,"50,800,000,000",287,,,,177208000,,"528,600,000,000",,#N/A,,,,,,,,#N/A,0.2915,#N/A,2.97,35.31,0.92,"$19,130.21",,,29.15,,,60.51,#N/A,,,,,,,674.88,,,
1959-08-01,1959-08,,,#N/A,,,1.00,#N/A,"50,700,000,000",286,,,,177479000,,"528,600,000,000",,#N/A,,,,,,,,#N/A,0.3123,#N/A,2.97,35.31,0.92,"$19,109.21",,,29.18,,,59.6,#N/A,,,,,,,664.41,,,
1959-09-01,1959-09,,,#N/A,,,1.00,#N/A,"50,700,000,000",285,,,,177755000,,"528,600,000,000",,#N/A,,,,,,,,#N/A,0.3038,#N/A,2.97,35.31,0.92,"$19,151.21",,,29.25,,,56.88,#N/A,,,,,,,631.68,,,
1959-10-01,1959-10,,,#N/A,,,1.00,#N/A,"50,700,000,000",285,,,,178026000,,"528,600,000,000",,#N/A,,,,,,,,#N/A,0.33,#N/A,2.97,35.31,0.92,"$19,256.21",,,29.35,,,57.52,#N/A,,,,,,,646.6,,,
1959-11-01,1959-11,,,#N/A,,,1.00,#N/A,"50,900,000,000",286,,,,178273000,,"528,600,000,000",,#N/A,,,,,,,,#N/A,0.3095,#N/A,2.97,35.31,0.92,"$19,277.21",,,29.35,,,58.28,#N/A,,,,,,,659.18,,,
1959-12-01,1959-12,,,#N/A,,,1.00,#N/A,"51,500,000,000",289,,,,178504000,,"528,600,000,000",,#N/A,,,,,,,,#N/A,0.3199,#N/A,2.97,35.31,0.92,"$19,193.21",,,29.41,,,59.89,#N/A,,,,,,,679.36,,,
1960-01-01,1960-01,,,#N/A,,,1.00,#N/A,"50,700,000,000",283,,,,178925000,,"540,197,000,000",,#N/A,,,,,,,,#N/A,0.3201,#N/A,2.97,35.31,0.92,"$19,256.21",,,29.37,,,55.61,#N/A,,,,,,,622.62,,,
1960-02-01,1960-02,,,#N/A,,,1.00,#N/A,"49,600,000,000",277,,,,179326000,,"540,197,000,000",,#N/A,,,,,,,,#N/A,0.302,#N/A,2.97,35.31,0.92,"$19,256.21",,,29.41,,,56.12,#N/A,,,,,,,630.12,,,
1960-03-01,1960-03,,,#N/A,,,1.00,#N/A,"49,500,000,000",275,,,,179707000,,"540,197,000,000",,#N/A,,,,,,,,#N/A,0.2917,#N/A,2.97,35.31,0.92,"$19,256.21",,,29.41,,,55.34,#N/A,,,,,,,616.59,,,
1960-04-01,1960-04,,,#N/A,,,1.00,#N/A,"49,700,000,000",276,,,,180067000,,"540,197,000,000",,#N/A,,,,,,,,#N/A,0.2943,#N/A,2.97,35.31,0.92,"$19,256.21",,,29.54,,,54.37,#N/A,,,,,,,601.7,,,
1960-05-01,1960-05,,,#N/A,,,1.00,#N/A,"49,700,000,000",275,,,,180408000,,"540,197,000,000",,#N/A,,,,,,,,#N/A,0.301,#N/A,2.97,35.31,0.92,"$19,214.21",,,29.57,,,55.83,#N/A,,,,,,,625.5,,,
1960-06-01,1960-06,,,#N/A,,,1.00,#N/A,"50,000,000,000",277,,,,180728000,,"540,197,000,000",,#N/A,,,,,,,,#N/A,0.3054,#N/A,2.97,35.31,0.92,"$19,172.21",,,29.61,,,56.92,#N/A,,,,,,,640.62,,,
1960-07-01,1960-07,,,#N/A,,,1.00,#N/A,"50,500,000,000",279,,,,181028000,,"540,197,000,000",,#N/A,,,,,,,,#N/A,0.3072,#N/A,2.97,35.31,0.92,"$19,172.21",,,29.55,,,55.51,#N/A,,,,,,,616.73,,,
1960-08-01,1960-08,,,#N/A,,,1.00,#N/A,"50,300,000,000",277,,,,181308000,,"540,197,000,000",,#N/A,,,,,,,,#N/A,0.2929,#N/A,2.97,35.31,0.92,"$19,256.21",,,29.61,,,56.96,#N/A,,,,,,,625.99,,,
1960-09-01,1960-09,,,#N/A,,,1.00,#N/A,"49,900,000,000",275,,,,181567000,,"540,197,000,000",,#N/A,,,,,,,,#N/A,0.2881,#N/A,2.97,35.31,0.92,"$19,340.20",,,29.61,,,53.52,#N/A,,,,,,,580.14,,,
1960-10-01,1960-10,,,#N/A,,,1.00,#N/A,"50,100,000,000",276,,,,181807000,,"540,197,000,000",,#N/A,,,,,,,,#N/A,0.2782,#N/A,2.97,35.31,0.92,"$19,403.20",,,29.75,,,53.39,#N/A,,,,,,,580.36,,,
1960-11-01,1960-11,,,#N/A,,,1.00,#N/A,"50,300,000,000",276,,,,182026000,,"540,197,000,000",,#N/A,,,,,,,,#N/A,0.2805,#N/A,2.97,35.31,0.92,"$19,340.20",,,29.78,,,55.54,#N/A,,,,,,,597.22,,,
1960-12-01,1960-12,,,#N/A,,,1.00,#N/A,"49,800,000,000",273,,,,182225000,,"540,197,000,000",,#N/A,,,,,,,,#N/A,0.2773,#N/A,2.97,35.31,0.92,"$19,340.20",,,29.81,,,58.11,#N/A,,,,,,,615.89,,,
1961-01-01,1961-01,,,#N/A,,,1.00,#N/A,"49,100,000,000",269,,,,182404000,,"580,612,000,000",,#N/A,,,,,,,,#N/A,0.2739,#N/A,2.97,35.31,0.93,"$19,340.20",,,29.84,,,61.78,#N/A,,,,,,,648.2,,,
1961-02-01,1961-02,,,#N/A,,,1.00,#N/A,"48,400,000,000",265,,,,182631000,,"580,612,000,000",,#N/A,,,,,,,,#N/A,0.2866,#N/A,2.97,35.31,0.93,"$19,298.20",,,29.84,,,63.44,#N/A,,,,,,,662.08,,,
1961-03-01,1961-03,,,#N/A,,,1.00,#N/A,"48,400,000,000",265,,,,182867000,,"580,612,000,000",,#N/A,,,,,,,,#N/A,0.2857,#N/A,2.97,35.31,0.93,"$19,340.20",,,29.84,,,65.06,#N/A,,,,,,,676.63,,,
1961-04-01,1961-04,,,#N/A,,,1.00,#N/A,"48,500,000,000",265,,,,183105000,,"580,612,000,000",,#N/A,,,,,,,,#N/A,0.3038,#N/A,2.97,35.31,0.93,"$19,256.21",,,29.81,,,65.31,#N/A,,,,,,,678.71,,,
1961-05-01,1961-05,,,#N/A,,,1.00,#N/A,"48,500,000,000",265,,,,183335000,,"580,612,000,000",,#N/A,,,,,,,,#N/A,0.3178,#N/A,2.97,35.31,0.93,"$19,319.20",,,29.84,,,66.56,#N/A,,,,,,,696.72,,,
1961-06-01,1961-06,,,#N/A,,,1.00,#N/A,"48,900,000,000",266,,,,183572000,,"580,612,000,000",,#N/A,,,,,,,,#N/A,0.3065,#N/A,2.97,35.31,0.93,"$19,298.20",,,29.84,,,64.64,#N/A,,,,,,,683.96,,,
1961-07-01,1961-07,,,#N/A,,,1.00,#N/A,"49,200,000,000",268,,,,183825000,,"580,612,000,000",,#N/A,,,,,,,,#N/A,0.3077,#N/A,2.97,35.31,0.93,"$19,361.20",,,29.92,,,66.76,#N/A,,,,,,,705.37,,,
1961-08-01,1961-08,,,#N/A,,,1.00,#N/A,"49,300,000,000",268,,,,184101000,,"580,612,000,000",,#N/A,,,,,,,,#N/A,0.3136,#N/A,2.97,35.31,0.93,"$19,382.20",,,29.94,,,68.07,#N/A,,,,,,,719.94,,,
1961-09-01,1961-09,,,#N/A,,,1.15,#N/A,"49,600,000,000",269,,,,184384000,,"580,612,000,000",,#N/A,,,,,,,,#N/A,0.2979,#N/A,2.97,35.31,0.93,"$19,382.20",,,29.98,,,66.73,#N/A,,,,,,,701.21,,,
1961-10-01,1961-10,,,#N/A,,,1.15,#N/A,"50,000,000,000",271,,,,184654000,,"580,612,000,000",,#N/A,,,,,,,,#N/A,0.298,#N/A,2.97,35.31,0.93,"$19,382.20",,,29.98,,,68.62,#N/A,,,,,,,703.92,,,
1961-11-01,1961-11,,,#N/A,,,1.15,#N/A,"50,500,000,000",273,,,,184900000,,"580,612,000,000",,#N/A,,,,,,,,#N/A,0.2959,#N/A,2.97,35.31,0.93,"$19,487.20",,,29.98,,,71.32,#N/A,,,,,,,721.6,,,
1961-12-01,1961-12,,,#N/A,,,1.15,#N/A,"51,300,000,000",277,,,,185129000,,"580,612,000,000",,#N/A,,,,,,,,#N/A,0.3015,#N/A,2.97,35.31,0.93,"$19,529.20",,,30.01,,,71.55,#N/A,,,,,,,731.14,,,
1962-01-01,1962-01,,,#N/A,,,1.15,4.10,"50,600,000,000",273,,,,185347000,,"612,280,000,000",,#N/A,,,,,,,,#N/A,0.305,#N/A,2.97,35.31,1.09,"$19,550.19",,,30.04,,,68.84,#N/A,,,,,,,700,,,
1962-02-01,1962-02,,,#N/A,,,1.15,4.00,"49,800,000,000",268,,,,185551000,,"612,280,000,000",,#N/A,,,,,,,,#N/A,0.3046,#N/A,2.97,35.31,1.09,"$19,508.20",,,30.11,,,69.96,#N/A,,,,,,,708.05,,,
1962-03-01,1962-03,,,#N/A,,,1.15,3.86,"50,000,000,000",269,,,,185762000,,"612,280,000,000",,#N/A,,,,,,,,#N/A,0.3034,#N/A,2.97,35.31,1.09,"$19,508.20",,,30.17,,,69.55,#N/A,,,,,,,706.95,,,
1962-04-01,1962-04,,,#N/A,,,1.15,3.86,"50,400,000,000",271,,,,185981000,,"612,280,000,000",,#N/A,,,,,,,,#N/A,0.2989,#N/A,2.97,35.31,1.09,"$19,508.20",,,30.21,,,65.24,#N/A,,,,,,,665.33,,,
1962-05-01,1962-05,,,#N/A,,,1.15,3.90,"50,500,000,000",271,,,,186201000,,"612,280,000,000",,#N/A,,,,,,,,#N/A,0.2882,#N/A,2.97,35.31,1.09,"$19,613.19",,,30.24,,,59.63,#N/A,,,,,,,613.36,,,
1962-06-01,1962-06,,,#N/A,,,1.15,4.00,"50,900,000,000",273,,,,186426000,,"612,280,000,000",,#N/A,,,,,,,,#N/A,0.285,#N/A,2.97,35.31,1.09,"$19,634.19",,,30.21,,,54.75,#N/A,,,,,,,561.28,,,
1962-07-01,1962-07,,,#N/A,,,1.15,4.04,"51,300,000,000",275,,,,186664000,,"612,280,000,000",,#N/A,,,,,,,,#N/A,0.2834,#N/A,2.97,35.31,1.09,"$19,634.19",,,30.22,,,58.23,#N/A,,,,,,,597.93,,,
1962-08-01,1962-08,,,#N/A,,,1.15,3.96,"51,200,000,000",274,,,,186924000,,"612,280,000,000",,#N/A,,,,,,,,#N/A,0.289,#N/A,2.97,35.31,1.09,"$19,634.19",,,30.28,,,59.12,#N/A,,,,,,,609.18,,,
1962-09-01,1962-09,,,#N/A,,,1.15,3.94,"51,300,000,000",274,,,,187191000,,"612,280,000,000",,#N/A,,,,,,,,#N/A,0.2818,#N/A,2.97,35.31,1.09,"$19,613.19",,,30.42,,,56.27,#N/A,,,,,,,578.98,,,
1962-10-01,1962-10,,,#N/A,,,1.15,3.92,"51,600,000,000",275,,,,187449000,,"612,280,000,000",,#N/A,,,,,,,,#N/A,0.2872,#N/A,2.97,35.31,1.09,"$19,571.19",,,30.38,,,56.52,#N/A,,,,,,,589.77,,,
1962-11-01,1962-11,,,#N/A,,,1.15,3.92,"51,300,000,000",273,,,,187685000,,"612,280,000,000",,#N/A,,,,,,,,#N/A,0.2878,#N/A,2.97,35.31,1.09,"$19,592.19",,,30.38,,,62.26,#N/A,,,,,,,649.3,,,
1962-12-01,1962-12,,,#N/A,,,1.15,3.85,"52,300,000,000",278,,,,187905000,,"612,280,000,000",,#N/A,,,,,,,,#N/A,0.2879,#N/A,2.97,35.31,1.09,"$19,592.19",,,30.38,,,63.1,#N/A,,,,,,,652.1,,,
1963-01-01,1963-01,,,#N/A,,,1.15,3.87,"51,600,000,000",274,,,,188113000,,"653,938,000,000",,#N/A,,,,,,,,#N/A,0.2922,#N/A,2.97,35.31,1.29,"$19,613.19",,,30.44,,,66.2,#N/A,,,,,,,682.85,,,
1963-02-01,1963-02,,,#N/A,,,1.15,3.94,"51,000,000,000",271,,,,188300000,,"653,938,000,000",,#N/A,,,,,,,,#N/A,0.2948,#N/A,2.97,35.31,1.29,"$19,613.19",,,30.48,,,64.29,#N/A,,,,,,,662.94,,,
1963-03-01,1963-03,,,#N/A,,,1.15,3.95,"51,200,000,000",272,,,,188484000,,"653,938,000,000",,#N/A,,,,,,,,#N/A,0.2985,#N/A,2.97,35.31,1.29,"$19,718.19",,,30.51,,,66.57,#N/A,,,,,,,682.52,,,
1963-04-01,1963-04,,,#N/A,,,1.15,3.95,"51,500,000,000",273,,,,188685000,,"653,938,000,000",,#N/A,,,,,,,,#N/A,0.2981,#N/A,2.97,35.31,1.29,"$19,802.18",,,30.48,,,69.8,#N/A,,,,,,,717.7,,,
1963-05-01,1963-05,,,#N/A,,,1.15,3.96,"51,700,000,000",274,,,,188904000,,"653,938,000,000",,#N/A,,,,,,,,#N/A,0.2975,#N/A,2.97,35.31,1.29,"$19,760.19",,,30.51,,,70.8,#N/A,,,,,,,726.96,,,
1963-06-01,1963-06,,,#N/A,,,1.15,4.00,"52,200,000,000",276,,,,189130000,,"653,938,000,000",,#N/A,,,,,,,,#N/A,0.2959,#N/A,2.97,35.31,1.295,"$19,760.19",,,30.61,,,69.37,#N/A,,,,,,,706.88,,,
1963-07-01,1963-07,,,#N/A,,,1.15,4.00,"52,800,000,000",279,,,,189369000,,"653,938,000,000",,#N/A,,,,,,,,#N/A,0.2972,#N/A,2.97,35.31,1.296,"$19,802.18",,,30.69,,,69.13,#N/A,,,,,,,695.43,,,
1963-08-01,1963-08,,,#N/A,,,1.15,4.02,"52,600,000,000",277,,,,189629000,,"653,938,000,000",,#N/A,,,,,,,,#N/A,0.2972,#N/A,2.97,35.31,1.295,"$19,802.18",,,30.75,,,72.5,#N/A,,,,,,,729.32,,,
1963-09-01,1963-09,,,#N/A,,,1.25,4.07,"52,900,000,000",279,,,,189895000,,"653,938,000,000",,#N/A,,,,,,,,#N/A,0.3006,#N/A,2.97,35.31,1.291,"$19,802.18",,,30.72,,,71.7,#N/A,,,,,,,732.79,,,
1963-10-01,1963-10,,,#N/A,,,1.25,4.15,"53,100,000,000",279,,,,190147000,,"653,938,000,000",,#N/A,,,,,,,,#N/A,0.3018,#N/A,2.97,35.31,1.294,"$19,802.18",,,30.75,,,74.01,#N/A,,,,,,,755.23,,,
1963-11-01,1963-11,,,#N/A,,,1.25,4.08,"53,800,000,000",283,,,,190369000,,"653,938,000,000",,#N/A,,,,,,,,#N/A,0.3,#N/A,2.97,35.31,1.294,"$19,928.18",,,30.78,,,73.23,#N/A,,,,,,,750.52,,,
1963-12-01,1963-12,,,#N/A,,,1.25,4.14,"54,900,000,000",288,,,,190570000,,"653,938,000,000",,#N/A,,,,,,,,#N/A,0.3046,#N/A,2.97,35.31,1.292,"$20,012.18",,,30.88,,,75.02,#N/A,,,,,,,762.95,,,
1964-01-01,1964-01,,,#N/A,,,1.25,4.15,"54,200,000,000",284,,,,190763000,,"697,319,000,000",,#N/A,,,,,,,,#N/A,0.312,#N/A,2.97,35.31,1.292,"$20,012.18",,,30.94,,,77.04,#N/A,,,,,,,785.34,,,
1964-02-01,1964-02,,,#N/A,,,1.25,4.18,"53,500,000,000",280,,,,190953000,,"697,319,000,000",,#N/A,,,,,,,,#N/A,0.3444,#N/A,2.97,35.31,1.294,"$20,075.17",,,30.91,,,77.8,#N/A,,,,,,,800.14,,,
1964-03-01,1964-03,,,#N/A,,,1.25,4.23,"53,800,000,000",281,,,,191146000,,"697,319,000,000",,#N/A,,,,,,,,#N/A,0.3702,#N/A,2.97,35.31,1.303,"$20,075.17",,,30.94,,,78.98,#N/A,,,,,,,813.29,,,
1964-04-01,1964-04,,,#N/A,,,1.25,4.22,"54,100,000,000",283,,,,191346000,,"697,319,000,000",,#N/A,,,,,,,,#N/A,0.3938,#N/A,2.97,35.31,1.293,"$20,012.18",,,30.95,,,79.46,#N/A,,,,,,,810.77,,,
1964-05-01,1964-05,,,#N/A,,,1.25,4.19,"54,300,000,000",283,,,,191557000,,"697,319,000,000",,#N/A,,,,,,,,#N/A,0.3618,#N/A,2.97,35.31,1.292,"$19,928.18",,,30.98,,,80.37,#N/A,,,,,,,820.56,,,
1964-06-01,1964-06,,,#N/A,,,1.25,4.15,"54,900,000,000",286,,,,191778000,,"697,319,000,000",,#N/A,,,,,,,,#N/A,0.3537,#N/A,2.97,35.31,1.292,"$19,991.18",,,31.01,,,81.69,#N/A,,,,,,,831.5,,,
1964-07-01,1964-07,,,#N/A,,,1.25,4.19,"55,400,000,000",289,,,,192010000,,"697,319,000,000",,#N/A,,,,,,,,#N/A,0.388,#N/A,2.92,35.31,1.294,"$20,033.17",,,31.02,,,83.18,#N/A,,,,,,,841.1,,,
1964-08-01,1964-08,,,#N/A,,,1.25,4.21,"55,400,000,000",288,,,,192254000,,"697,319,000,000",,#N/A,,,,,,,,#N/A,0.377,#N/A,2.92,35.31,1.299,"$20,096.17",,,31.05,,,81.83,#N/A,,,,,,,838.48,,,
1964-09-01,1964-09,,,#N/A,,,1.25,4.18,"55,900,000,000",290,,,,192504000,,"697,319,000,000",,#N/A,,,,,,,,#N/A,0.4445,#N/A,2.92,35.31,1.309,"$20,159.17",,,31.08,,,84.18,#N/A,,,,,,,875.37,,,
1964-10-01,1964-10,,,#N/A,#N/A,,1.25,4.16,"56,200,000,000",292,,,,192739000,,"697,319,000,000",,#N/A,,,,,,,,#N/A,0.537,#N/A,2.92,35.31,1.3,"$20,201.17",,,31.12,,,84.86,#N/A,,,,,,,873.08,,,
1964-11-01,1964-11,,,#N/A,#N/A,,1.25,4.20,"56,800,000,000",294,,,,192943000,,"697,319,000,000",,#N/A,,,,,,,,#N/A,0.5427,#N/A,2.92,35.31,1.298,"$20,264.17",,,31.21,,,84.42,#N/A,,,,,,,875.43,,,
1964-12-01,1964-12,,,#N/A,#N/A,,1.25,4.21,"57,700,000,000",299,,,,193131000,,"697,319,000,000",,#N/A,,,,,,,,#N/A,0.3715,#N/A,2.92,35.31,1.313,"$20,264.17",,,31.25,,,84.75,#N/A,,,,,,,874.13,,,
1965-01-01,1965-01,,,#N/A,#N/A,,1.25,4.19,"57,100,000,000",295,,,,193308000,,"771,857,000,000",,#N/A,,,,,,,,#N/A,0.3815,#N/A,2.92,35.31,1.302,"$20,390.16",,,31.28,,,87.56,#N/A,,,,,,,902.86,,,
1965-02-01,1965-02,,,#N/A,#N/A,,1.25,4.22,"56,500,000,000",292,,,,193467000,,"771,857,000,000",,#N/A,,,,,,,,#N/A,0.4014,#N/A,2.92,35.31,1.301,"$20,390.16",,,31.28,,,87.43,#N/A,,,,,,,903.48,,,
1965-03-01,1965-03,,,#N/A,#N/A,,1.25,4.20,"56,700,000,000",293,,,,193625000,,"771,857,000,000",,#N/A,,,,,,,,#N/A,0.475,#N/A,2.92,35.31,1.296,"$20,327.16",,,31.31,,,86.16,#N/A,,,,,,,889.05,,,
1965-04-01,1965-04,,,#N/A,#N/A,,1.25,4.21,"57,100,000,000",295,,,,193799000,,"771,857,000,000",,#N/A,,,,,,,,#N/A,0.4948,#N/A,2.92,35.31,1.3,"$20,285.16",,,31.38,,,89.11,#N/A,,,,,,,922.31,,,
1965-05-01,1965-05,,,#N/A,#N/A,,1.25,4.23,"57,200,000,000",295,,,,193988000,,"771,857,000,000",,#N/A,,,,,,,,#N/A,0.4633,#N/A,2.92,35.31,1.292,"$20,264.17",,,31.48,,,88.42,#N/A,,,,,,,918.04,,,
1965-06-01,1965-06,,,#N/A,#N/A,,1.25,4.20,"57,800,000,000",298,,,,194195000,,"771,857,000,000",,#N/A,,,,,,,,#N/A,0.4384,#N/A,2.92,35.31,1.288,"$20,264.17",,,31.61,,,84.12,#N/A,,,,,,,868.03,,,
1965-07-01,1965-07,,,#N/A,#N/A,,1.25,4.22,"58,400,000,000",300,,,,194416000,,"771,857,000,000",,#N/A,,,,,,,,#N/A,0.4945,#N/A,2.92,35.31,1.29,"$20,306.16",,,31.58,,,85.25,#N/A,,,,,,,881.74,,,
1965-08-01,1965-08,,,#N/A,#N/A,,1.25,4.27,"58,200,000,000",299,,,,194645000,,"771,857,000,000",,#N/A,,,,,,,,#N/A,0.4923,#N/A,2.92,35.31,1.294,"$20,306.16",,,31.55,,,87.17,#N/A,,,,,,,893.1,,,
1965-09-01,1965-09,,,#N/A,#N/A,,1.25,4.35,"58,600,000,000",301,,,,194879000,,"771,857,000,000",,#N/A,,,,,,,,#N/A,0.5535,#N/A,2.92,35.31,1.295,"$20,306.16",,,31.62,,,89.96,#N/A,,,,,,,930.58,,,
1965-10-01,1965-10,,,#N/A,#N/A,,1.25,4.41,"59,100,000,000",303,,,,195096000,,"771,857,000,000",,#N/A,,,,,,,,#N/A,0.5735,#N/A,2.92,35.31,1.293,"$20,432.16",,,31.65,,,92.42,#N/A,,,,,,,960.82,,,
1965-11-01,1965-11,,,#N/A,#N/A,,1.25,4.48,"59,600,000,000",305,,,,195284000,,"771,857,000,000",,#N/A,,,,,,,,#N/A,0.5284,#N/A,2.92,35.31,1.294,"$20,537.15",,,31.75,,,91.61,#N/A,,,,,,,946.71,,,
1965-12-01,1965-12,,,#N/A,#N/A,,1.25,4.65,"61,000,000,000",312,,,,195456000,,"771,857,000,000",,#N/A,,,,,,,,#N/A,0.5757,#N/A,2.92,35.31,1.297,"$20,600.15",,,31.85,,,92.43,#N/A,,,,,,,969.26,,,
1966-01-01,1966-01,,,#N/A,#N/A,,1.25,4.69,"60,500,000,000",309,,,,195614000,,"833,302,000,000",,#N/A,,,,,,,,#N/A,0.5975,#N/A,2.92,35.31,1.295,"$20,663.15",,,31.88,,,92.88,#N/A,,,,,,,983.51,,,
1966-02-01,1966-02,,,#N/A,#N/A,,1.25,5.02,"59,800,000,000",305,,,,195760000,,"833,302,000,000",,#N/A,,,,,,,,#N/A,0.6853,#N/A,2.92,35.31,1.293,"$20,621.15",,,32.08,,,91.22,#N/A,,,,,,,951.89,,,
1966-03-01,1966-03,,,#N/A,#N/A,,1.25,4.71,"59,900,000,000",306,,,,195915000,,"833,302,000,000",,#N/A,,,,,,,,#N/A,0.7815,#N/A,2.92,35.31,1.29,"$20,621.15",,,32.18,,,89.23,#N/A,,,,,,,924.77,,,
1966-04-01,1966-04,,,#N/A,#N/A,,1.25,4.79,"60,500,000,000",309,,,,196089000,,"833,302,000,000",,#N/A,,,,,,,,#N/A,0.662,#N/A,2.92,35.31,1.295,"$20,642.15",,,32.28,,,91.06,#N/A,,,,,,,933.68,,,
1966-05-01,1966-05,,,#N/A,#N/A,,1.25,4.80,"60,600,000,000",309,,,,196275000,,"833,302,000,000",,#N/A,,,,,,,,#N/A,0.707,#N/A,2.92,35.31,1.29,"$20,684.15",,,32.35,,,86.13,#N/A,,,,,,,884.07,,,
1966-06-01,1966-06,,,#N/A,#N/A,,1.25,4.97,"61,100,000,000",311,,,,196466000,,"833,302,000,000",,#N/A,,,,,,,,#N/A,0.7085,#N/A,2.92,35.31,1.295,"$20,726.15",,,32.38,,,84.74,#N/A,,,,,,,870.1,,,
1966-07-01,1966-07,,,#N/A,#N/A,,1.25,5.05,"62,100,000,000",316,,,,196661000,,"833,302,000,000",,#N/A,,,,,,,,#N/A,0.644,#N/A,2.92,35.31,1.301,"$20,747.15",,,32.45,,,83.6,#N/A,,,,,,,847.38,,,
1966-08-01,1966-08,,,#N/A,#N/A,,1.25,5.36,"61,700,000,000",313,,,,196873000,,"833,302,000,000",,#N/A,,,,,,,,#N/A,0.4945,#N/A,2.92,35.31,1.308,"$20,684.15",,,32.65,,,77.1,#N/A,,,,,,,788.41,,,
1966-09-01,1966-09,,,#N/A,#N/A,,1.25,5.02,"62,400,000,000",317,,,,197096000,,"833,302,000,000",,#N/A,,,,,,,,#N/A,0.572,#N/A,2.97,35.31,1.307,"$20,684.15",,,32.75,,,76.56,#N/A,,,,,,,774.22,,,
1966-10-01,1966-10,,,#N/A,#N/A,,1.25,4.97,"62,600,000,000",317,,,,197303000,,"833,302,000,000",,#N/A,,,,,,,,#N/A,0.5835,#N/A,2.97,35.31,1.296,"$20,768.14",,,32.85,,,80.2,#N/A,,,,,,,807.07,,,
1966-11-01,1966-11,,,#N/A,#N/A,,1.25,5.12,"63,000,000,000",319,,,,197485000,,"833,302,000,000",,#N/A,,,,,,,,#N/A,0.5346,#N/A,2.97,35.31,1.296,"$20,768.14",,,32.88,,,80.45,#N/A,,,,,,,791.59,,,
1966-12-01,1966-12,,,#N/A,#N/A,,1.25,4.64,"64,200,000,000",325,,,,197654000,,"833,302,000,000",,#N/A,,,,,,,,#N/A,0.5403,#N/A,2.97,35.31,1.305,"$20,852.14",,,32.92,,,80.33,#N/A,,,,,,,785.69,,,
1967-01-01,1967-01,,,#N/A,#N/A,,1.25,4.52,"63,800,000,000",323,,,,197814000,,"881,439,000,000",,#N/A,,,,,,,,#N/A,0.541,#N/A,2.97,35.31,1.293,"$20,852.14",,,32.9,,,86.61,#N/A,,,,,,,849.89,,,
1967-02-01,1967-02,,,#N/A,#N/A,,1.40,4.72,"63,300,000,000",320,,,,197965000,,"881,439,000,000",,#N/A,,,,,,,,#N/A,0.4876,#N/A,3,35.31,1.3,"$20,852.14",,,33,,,86.78,#N/A,,,,,,,839.37,,,
1967-03-01,1967-03,,,#N/A,#N/A,,1.40,4.50,"63,200,000,000",319,,,,198122000,,"881,439,000,000",,#N/A,,,,,,,,#N/A,0.4525,#N/A,3,35.31,1.296,"$20,705.15",,,33,,,90.2,#N/A,,,,,,,865.98,,,
1967-04-01,1967-04,,,#N/A,#N/A,,1.40,4.78,"63,300,000,000",319,,,,198287000,,"881,439,000,000",,#N/A,,,,,,,,#N/A,0.428,#N/A,3,35.31,1.304,"$20,789.14",,,33.1,,,94.01,#N/A,,,,,,,897.05,,,
1967-05-01,1967-05,,,#N/A,#N/A,,1.40,4.81,"63,400,000,000",319,,,,198452000,,"881,439,000,000",,#N/A,,,,,,,,#N/A,0.4535,#N/A,3,35.31,1.611,"$20,915.14",,,33.1,,,89.08,#N/A,,,,,,,852.56,,,
